Id,Title,Tags,CreationDate,Score,AnswerCount,ViewCount
"16010869","python: plot a bar using matplotlib using a dictionary","<python><matplotlib><plot>","2013-04-15 08:34:47","44","4","58195"
"10035446","How can I make a blank subplot in matplotlib?","<python><matplotlib><axes><subplot>","2012-04-05 20:22:18","44","4","23566"
"10404759","matplotlib set yaxis label size","<python><matplotlib><label><graphing>","2012-05-01 21:39:26","44","1","71048"
"915940","Python plotting libraries","<python><plot><matplotlib>","2009-05-27 14:12:30","43","8","57969"
"15012309","Close pre-existing figures in matplotlib when running from eclipse","<python><numpy><matplotlib><pydev>","2013-02-21 21:11:10","43","2","105574"
"6063876","matplotlib colorbar for scatter","<python><colors><matplotlib>","2011-05-19 19:28:32","42","2","65790"
"8376609","Prevent anti-aliasing for imshow in matplotlib","<python><numpy><matplotlib><scipy><blurry>","2011-12-04 16:12:32","42","2","12123"
"17490444","import matplotlib.pyplot hangs","<python><matplotlib><python-import>","2013-07-05 13:48:29","42","3","10249"
"6099799","How to create a scatter plot legend with only one symbol for each label?","<matplotlib><legend>","2011-05-23 16:02:28","42","1","19637"
"4270301","MatPlotLib: Multiple datasets on the same scatter plot","<python><scipy><matplotlib>","2010-11-24 18:35:46","42","4","73249"
"33436221","Displaying rotatable 3D plots in iPython or iPython Notebook","<macos><matplotlib><plot><ipython><ipython-notebook>","2015-10-30 12:40:28","42","1","17397"
"2080110","Python web hosting: Numpy, Matplotlib, Scientific Computing","<python><numpy><matplotlib><scipy>","2010-01-17 05:51:56","42","4","9713"
"20010882","How to 'turn off' blurry effect of imshow() in matplotlib?","<python><numpy><matplotlib><plot>","2013-11-15 21:26:22","41","2","25782"
"6309472","matplotlib: can I create AxesSubplot objects, then add them to a Figure instance?","<python><matplotlib>","2011-06-10 16:38:43","41","3","25374"
"24886625","Pycharm does not show plot","<python><matplotlib><pycharm>","2014-07-22 11:50:32","41","14","51995"
"5666056","matplotlib - extracting data from contour lines","<python><numpy><matplotlib><scipy><contour>","2011-04-14 15:59:11","41","3","19258"
"18973404","Setting Different Bar color in matplotlib Python","<python><matplotlib><pandas><bar-chart>","2013-09-24 05:13:17","41","3","62359"
"8218608","scipy: savefig without frames, axes, only content","<python><image><numpy><matplotlib><scipy>","2011-11-21 21:13:47","40","6","28534"
"1221108","Barchart with vertical labels in python/matplotlib","<python><charts><matplotlib><bar-chart>","2009-08-03 07:46:13","40","3","34427"
"16592222","matplotlib: Group boxplots","<python><matplotlib><boxplot>","2013-05-16 15:57:29","40","6","51034"
"15908371","matplotlib: colorbars and its text labels","<matplotlib><legend><labels><colorbar>","2013-04-09 17:20:06","40","1","87649"
"17682216","Scatter plot and Color mapping in Python","<python><matplotlib>","2013-07-16 16:36:31","40","2","86911"
"2225995","How can I create stacked line graph with matplotlib?","<python><matplotlib>","2010-02-09 00:51:38","40","4","27874"
"7156058","matplotlib backends - do I care?","<python><backend><matplotlib>","2011-08-23 03:47:36","40","1","10241"
"12274529","How to smooth matplotlib contour plot?","<python><matplotlib>","2012-09-05 04:32:35","40","4","26542"
"17812978","How to plot two columns of a pandas data frame using points?","<python><matplotlib><plot><pandas><dataframe>","2013-07-23 14:23:42","40","2","109720"
"28931224","Adding value labels on a matplotlib bar chart","<python><python-2.7><pandas><matplotlib><data-visualization>","2015-03-08 20:00:53","40","2","53933"
"6030098","How to display a 3D plot of a 3D array isosurface in matplotlib mplot3D or similar?","<python><matplotlib><scipy><visualization><volume>","2011-05-17 11:27:37","40","3","22479"
"7881994","matplotlib: how to change data points color based on some variable","<python><matplotlib>","2011-10-24 21:08:04","40","1","53933"
"2660319","Putting newline in matplotlib label with TeX in Python?","<python><plot><graphing><matplotlib>","2010-04-17 22:32:17","39","4","31191"
"27365467","Can Pandas plot a histogram of dates?","<python><pandas><matplotlib><time-series>","2014-12-08 19:32:45","39","6","26023"
"6652671","Efficient method of calculating density of irregularly spaced points","<python><numpy><scipy><matplotlib>","2011-07-11 15:37:08","39","6","14578"
"13129618","Histogram values of a Pandas Series","<python><pandas><numpy><matplotlib>","2012-10-29 21:01:02","39","3","31052"
"10632694","Matplotlib and Pyplot.close() not releasing memory? - backend related Qt4Agg","<python><memory><backend><matplotlib>","2012-05-17 09:05:50","39","2","2396"
"31357611","Format y axis as percent","<python><pandas><matplotlib><plot>","2015-07-11 13:21:01","39","4","32140"
"22511550","GridSpec with shared axes in Python","<python><matplotlib>","2014-03-19 16:00:41","39","2","19289"
"15814635","Prettier default plot colors in matplotlib","<python><matplotlib>","2013-04-04 14:51:31","39","7","30954"
"13303928","How to make custom legend in matplotlib","<python><matplotlib>","2012-11-09 07:31:54","38","1","34777"
"10041627","How to make pylab.savefig() save image for 'maximized' window instead of default size","<python><matplotlib>","2012-04-06 09:31:53","38","5","68270"
"4652439","Is there a matplotlib equivalent of MATLAB's datacursormode?","<python><matplotlib>","2011-01-10 22:54:04","38","1","12698"
"12761806","matplotlib: 2 different legends on same graph","<python><matplotlib><legend>","2012-10-06 16:55:30","38","2","25286"
"16460442","imshow() function not working","<python><matplotlib>","2013-05-09 11:15:10","38","2","33064"
"31632637","Label axes on Seaborn Barplot","<python><matplotlib><seaborn>","2015-07-26 01:08:48","38","2","42734"
"7941207","Is there a function to make scatterplot matrices in matplotlib?","<python><matplotlib><scatter-plot>","2011-10-29 19:36:41","38","5","29231"
"7733693","matplotlib: overlay plots with different scales?","<python><matplotlib>","2011-10-11 23:27:29","37","3","31223"
"26029592","Insert image in matplotlib legend","<python><numpy><matplotlib>","2014-09-25 02:34:12","37","1","1802"
"22354094","Pythonic way of detecting outliers in one dimensional observation data","<python><numpy><matplotlib><statistics><statsmodels>","2014-03-12 14:07:51","37","5","40695"
"2539477","How to create a draggable legend in matplotlib?","<python><matplotlib><draggable><legend>","2010-03-29 16:15:47","37","2","6848"
"25812255","Row and column headers in matplotlib's subplots","<python><matplotlib><subplot>","2014-09-12 15:56:18","37","2","10451"
"11328958","Matplotlib.pyplot : Save the plots into a pdf","<python><save><matplotlib>","2012-07-04 12:17:35","37","4","88689"
"15465645","Plotting results of Pandas GroupBy","<python><matplotlib><group-by><pandas><data-analysis>","2013-03-17 20:12:23","37","1","34119"
"9280171","Matplotlib python show() returns immediately","<python><matplotlib>","2012-02-14 16:06:58","37","4","38859"
"20105364","How can I make a scatter plot colored by density in matplotlib?","<python><matplotlib>","2013-11-20 19:39:30","37","2","35838"
"14710221","python matplotlib dash-dot-dot - how to?","<python><matplotlib><linestyle>","2013-02-05 14:46:59","37","1","21564"
"3767409","'invalid value encountered in double_scalars' warning, possibly numpy","<python><numpy><warnings><matplotlib>","2010-09-22 08:11:21","36","5","85433"
"15305737","Python matplotlib decrease size of colorbar labels","<python><attributes><matplotlib><labels><colorbar>","2013-03-09 00:36:12","36","1","35310"
"14399689","matplotlib: drawing lines between points ignoring missing data","<python><matplotlib>","2013-01-18 13:09:12","36","5","32375"
"3783217","Get the list of figures in matplotlib","<python><matplotlib>","2010-09-23 23:30:00","36","6","17406"
"17201172","A logarithmic colorbar in matplotlib scatter plot","<python><matplotlib>","2013-06-19 20:56:46","36","1","26626"
"17725927","Boxplots in matplotlib: Markers and outliers","<python><matplotlib><statistics><boxplot>","2013-07-18 14:12:51","36","4","26601"
"2397791","How can I show figures separately in matplotlib?","<python><matplotlib>","2010-03-07 20:18:04","36","3","80152"
"8605847","How to install matplotlib with Python3.2","<python><numpy><matplotlib><python-3.2>","2011-12-22 15:13:40","36","6","58771"
"9627686","Plotting dates on the x-axis with Python's matplotlib","<python><datetime><matplotlib>","2012-03-09 01:23:54","36","2","95474"
"20961287","What is %pylab?","<python><matplotlib>","2014-01-06 23:33:18","36","5","23177"
"2969867","How do I add space between the ticklabels and the axes in matplotlib?","<python><matplotlib>","2010-06-03 21:19:24","36","3","29522"
"11917779","how to plot and annotate hierarchical clustering dendrograms in scipy/matplotlib","<python><numpy><matplotlib><scipy><dendrogram>","2012-08-11 21:24:11","36","2","34357"
"15140072","How to map number to color using matplotlib's colormap?","<python><matplotlib>","2013-02-28 16:02:39","36","2","28298"
"28269157","Plotting in a non-blocking way with Matplotlib","<python><matplotlib><plot>","2015-02-01 23:23:00","36","2","36378"
"8230638","Parallel Coordinates plot in Matplotlib","<python><matplotlib><parallel-coordinates>","2011-11-22 16:58:29","35","4","18192"
"10540929","figure of imshow() is too small","<python><numpy><matplotlib>","2012-05-10 19:31:35","35","3","51364"
"10824156","matplotlib legend location numbers","<python><matplotlib>","2012-05-30 20:57:37","35","1","45225"
"9422587","Overlapping y-axis tick label and x-axis tick label in matplotlib","<python><matplotlib>","2012-02-23 22:42:00","35","4","17736"
"17458580","Embedding small plots inside subplots in matplotlib","<matplotlib><plot><embedding><axes><subplot>","2013-07-03 21:41:09","35","3","23303"
"8850142","Matplotlib overlapping annotations","<python><matplotlib>","2012-01-13 11:51:59","35","3","11989"
"8359383","Error while installing matplotlib","<python><linux><matplotlib>","2011-12-02 16:23:53","35","3","19433"
"2934878","matplotlib.pyplot, preserve aspect ratio of the plot","<python><matplotlib>","2010-05-29 11:48:15","35","4","28965"
"9064289","Installing PyGtk in virtualenv","<python><matplotlib><pygtk><virtualenv>","2012-01-30 13:01:52","35","5","21311"
"13013781","How to draw a rectangle over a specific region in a matplotlib graph","<python><matplotlib>","2012-10-22 14:39:00","35","1","38006"
"14720331","How to generate random colors in matplotlib?","<python><matplotlib>","2013-02-06 01:55:29","35","8","44570"
"1985856","How to make a 3D scatter plot in Python?","<python><3d><matplotlib><plot><scatter-plot>","2009-12-31 15:37:06","35","4","54725"
"11481644","How do I assign multiple labels at once in matplotlib?","<matplotlib><label><legend>","2012-07-14 06:38:13","35","5","31300"
"9707676","Defining a discrete colormap for imshow in matplotlib","<python><matplotlib>","2012-03-14 18:12:21","35","2","31759"
"22172565","matplotlib: make plus sign thicker","<python><matplotlib><markers>","2014-03-04 12:55:40","35","2","23087"
"21321292","Using Matplotlib when DISPLAY is undefined","<python><matplotlib>","2014-01-23 23:12:41","34","1","29734"
"22276066","How to plot multiple functions on the same figure, in Matplotlib?","<python><function><matplotlib><graph>","2014-03-08 22:48:58","34","3","144154"
"7875688","How can I create a standard colorbar for a series of plots in python","<python><matplotlib><colorbar>","2011-10-24 12:34:40","34","3","40750"
"2282727","draw points using matplotlib.pyplot [[x1,y1],[x2,y2]]","<python><matplotlib>","2010-02-17 17:05:29","34","4","59476"
"5159065","Need to add space between SubPlots for X axis label, maybe remove labelling of axis notches","<python><matplotlib>","2011-03-01 19:01:51","34","1","43483"
"13216520","Mac OSX - AttributeError: 'FigureCanvasMac' object has no attribute 'restore_region'","<python><macos><matplotlib>","2012-11-04 06:17:58","34","4","11888"
"13583153","How to zoomed a portion of image and insert in the same plot in matplotlib","<python><image><matplotlib>","2012-11-27 11:24:35","34","4","34578"
"9401658","How to animate a scatter plot?","<python><matplotlib>","2012-02-22 19:32:22","34","2","33396"
"17411940","Matplotlib scatter plot legend","<python><matplotlib><legend><scatter-plot>","2013-07-01 19:12:15","34","1","99610"
"7045729","automatically position text box in matplotlib","<python><textbox><matplotlib>","2011-08-12 20:06:55","33","2","22690"
"20515554","Colorize Voronoi Diagram","<python><matplotlib><scipy><visualization><voronoi>","2013-12-11 09:39:56","33","2","16477"
"9706845","increase the linewidth of the legend lines in matplotlib","<python><matplotlib><legend>","2012-03-14 17:20:32","33","4","17235"
"21465988","Python equivalent to 'hold on' in Matlab","<python><matlab><graph><matplotlib>","2014-01-30 19:40:44","33","4","79777"
"19068862","How to overplot a line on a scatter plot in python?","<python><numpy><matplotlib>","2013-09-28 16:05:10","33","6","73021"
